order_id,order_timestamp,channel,customer_id,server_id,party_size,table_no,promo_code,discount_amount,subtotal,tax,tip,delivery_fee,total,payment_method
101496,2026-02-21 13:59:23,Dine-In,,8.0,7.0,30.0,,0.0,54.67,4.37,9.16,0.0,68.2,Card
101497,2026-02-21 16:42:43,Dine-In,782.0,28.0,6.0,1.0,,0.0,127.55,10.2,16.23,0.0,153.98,Card
101498,2026-02-20 13:54:23,Takeout,,,,,,0.0,36.14,2.89,1.85,0.0,40.88,Card
101499,2026-02-02 14:13:19,Dine-In,217.0,12.0,3.0,7.0,,0.0,101.71,8.14,18.66,0.0,128.51,Card
101500,2026-02-12 21:40:45,Dine-In,155.0,19.0,8.0,19.0,WEEKEND7,0.0,9.6,0.77,1.95,0.0,12.32,Cash
101501,2026-02-12 17:59:45,Delivery,,,,,SUPERBOWL,1.22,8.15,0.55,0.0,4.93,12.41,Card
101502,2026-02-06 12:05:45,Takeout,,,,,WEEKEND7,7.0,47.09,3.21,0.0,0.0,43.3,Card
101503,2026-02-15 11:48:25,Dine-In,434.0,1.0,2.0,4.0,,0.0,63.11,5.05,12.64,0.0,80.8,Card
101504,2026-02-11 14:32:26,Delivery,390.0,,,,,0.0,37.33,2.99,0.0,5.85,46.17,Card
101505,2026-02-17 12:41:40,Takeout,,,,,WEEKEND7,0.0,25.91,2.07,1.45,0.0,29.43,Card
101506,2026-02-02 20:24:54,Takeout,668.0,,,,,0.0,9.69,0.78,0.0,0.0,10.47,Card
101507,2026-02-10 20:17:59,Dine-In,566.0,35.0,2.0,26.0,,0.0,30.77,2.46,5.6,0.0,38.83,Card
101508,2026-02-28 09:03:21,Delivery,,,,,,0.0,47.85,3.83,0.0,5.47,57.15,Apple Pay
101509,2026-02-14 17:33:34,Delivery,65.0,,,,,0.0,34.58,2.77,0.0,3.4,40.75,Card
101510,2026-02-20 21:20:16,Dine-In,693.0,19.0,2.0,19.0,,0.0,42.67,3.41,7.81,0.0,53.89,Apple Pay
101511,2026-02-06 22:48:27,Dine-In,,27.0,5.0,16.0,,0.0,40.02,3.2,7.77,0.0,50.99,Cash
101512,2026-02-28 18:38:28,Takeout,80.0,,,,,0.0,32.29,2.58,4.48,0.0,39.35,Card
101513,2026-02-28 20:33:20,Dine-In,179.0,28.0,5.0,25.0,,0.0,20.9,1.67,4.1,0.0,26.67,Card
101514,2026-02-27 12:21:57,Dine-In,8.0,10.0,1.0,6.0,WELCOME10,5.12,51.19,3.69,5.55,0.0,55.31,Apple Pay
101515,2026-02-23 14:28:51,Delivery,162.0,,,,VALENTINE,7.5,74.97,5.4,0.0,4.57,77.44,Card
101516,2026-02-14 11:35:25,Dine-In,302.0,28.0,4.0,13.0,,0.0,105.62,8.45,17.91,0.0,131.98,Card
101517,2026-02-27 20:05:49,Dine-In,,26.0,2.0,30.0,WELCOME10,5.38,53.75,3.87,8.23,0.0,60.47,Gift Card
101518,2026-02-26 21:28:13,Dine-In,759.0,14.0,3.0,17.0,,0.0,17.78,1.42,3.1,0.0,22.3,Card
101519,2026-02-23 12:31:00,Delivery,93.0,,,,,0.0,60.98,4.88,0.0,5.47,71.33,Card
101520,2026-02-06 21:20:30,Takeout,433.0,,,,,0.0,19.12,1.53,1.72,0.0,22.37,Card
101521,2026-02-26 15:52:09,Delivery,432.0,,,,,0.0,68.18,5.45,0.0,3.81,77.44,Card
101522,2026-02-05 12:41:57,Delivery,761.0,,,,,0.0,10.72,0.86,0.0,4.55,16.13,Google Pay
101523,2026-02-17 13:13:40,Takeout,244.0,,,,,0.0,27.72,2.22,0.0,0.0,29.94,Card
101524,2026-02-28 19:26:00,Dine-In,295.0,21.0,2.0,14.0,,0.0,26.06,2.08,5.59,0.0,33.73,Card
101525,2026-02-24 10:30:34,Dine-In,385.0,21.0,1.0,36.0,,0.0,86.16,6.89,12.48,0.0,105.53,Cash
101526,2026-02-14 11:56:27,Dine-In,372.0,24.0,5.0,5.0,,0.0,44.78,3.58,7.38,0.0,55.74,Card
101527,2026-02-21 13:18:50,Takeout,614.0,,,,,0.0,30.84,2.47,0.0,0.0,33.31,Card
101528,2026-02-25 18:25:57,Dine-In,651.0,5.0,2.0,39.0,SUPERBOWL,5.97,39.79,2.71,6.13,0.0,42.66,Card
101529,2026-02-15 19:22:51,Dine-In,684.0,8.0,5.0,30.0,,0.0,89.54,7.16,14.87,0.0,111.57,Card
101530,2026-02-28 11:10:17,Takeout,726.0,,,,,0.0,36.74,2.94,0.0,0.0,39.68,Card
101531,2026-02-13 12:23:41,Dine-In,632.0,5.0,2.0,22.0,,0.0,5.42,0.43,1.11,0.0,6.96,Card
101532,2026-02-28 20:30:51,Delivery,,,,,,0.0,40.37,3.23,0.0,3.62,47.22,Card
101533,2026-02-14 12:28:43,Takeout,597.0,,,,,0.0,36.3,2.9,0.0,0.0,39.2,Card
101534,2026-02-28 18:23:11,Delivery,591.0,,,,LUNCH5,5.0,23.24,1.46,0.0,3.37,23.07,Card
101535,2026-02-06 09:30:50,Dine-In,,21.0,5.0,31.0,,0.0,8.82,0.71,1.79,0.0,11.32,Card
101536,2026-02-14 22:22:35,Delivery,,,,,,0.0,19.0,1.52,0.0,4.12,24.64,Card
101537,2026-02-01 22:38:13,Dine-In,238.0,24.0,1.0,29.0,,0.0,41.06,3.28,5.18,0.0,49.52,Card
101538,2026-02-08 12:36:01,Dine-In,,32.0,1.0,21.0,,0.0,78.83,6.31,16.64,0.0,101.78,Card
101539,2026-02-14 21:48:10,Delivery,754.0,,,,VALENTINE,2.31,23.12,1.66,0.0,3.64,26.11,Card
101540,2026-02-22 14:26:43,Delivery,679.0,,,,,0.0,35.36,2.83,0.0,4.0,42.19,Card
101541,2026-02-17 16:46:07,Delivery,59.0,,,,,0.0,25.65,2.05,0.0,3.07,30.77,Card
101542,2026-02-15 12:19:03,Delivery,380.0,,,,,0.0,16.13,1.29,0.0,3.89,21.31,Card
101543,2026-02-27 12:14:20,Dine-In,,28.0,5.0,37.0,,0.0,40.92,3.27,6.86,0.0,51.05,Cash
101544,2026-02-28 09:14:20,Takeout,,,,,LUNCH5,0.0,3.61,0.29,0.0,0.0,3.9,Card
101545,2026-02-25 21:47:16,Dine-In,721.0,28.0,3.0,35.0,,0.0,84.56,6.76,14.92,0.0,106.24,Card
101546,2026-02-04 14:31:51,Dine-In,25.0,16.0,1.0,17.0,,0.0,82.34,6.59,15.75,0.0,104.68,Card
101547,2026-02-11 18:49:24,Dine-In,549.0,14.0,5.0,23.0,,0.0,44.16,3.53,6.7,0.0,54.39,Card
101548,2026-02-03 12:45:21,Takeout,520.0,,,,,0.0,10.0,0.8,0.0,0.0,10.8,Card
101549,2026-02-16 11:29:36,Dine-In,112.0,2.0,2.0,2.0,WEEKEND7,0.0,19.39,1.55,3.61,0.0,24.55,Apple Pay
101550,2026-02-23 20:33:57,Dine-In,,11.0,2.0,30.0,LUNCH5,5.0,43.96,3.12,7.18,0.0,49.26,Card
101551,2026-02-22 12:32:19,Dine-In,521.0,35.0,6.0,5.0,SUPERBOWL,8.69,57.94,3.94,7.38,0.0,60.57,Card
101552,2026-02-27 22:01:56,Dine-In,779.0,20.0,5.0,17.0,,0.0,93.38,7.47,16.17,0.0,117.02,Card
101553,2026-02-08 12:34:34,Dine-In,552.0,28.0,3.0,20.0,,0.0,77.51,6.2,15.8,0.0,99.51,Card
101554,2026-02-16 18:34:13,Dine-In,,28.0,3.0,1.0,WEEKEND7,7.0,101.53,7.56,15.93,0.0,118.02,Card
101555,2026-02-24 19:14:52,Delivery,364.0,,,,LUNCH5,5.0,60.57,4.45,0.0,4.85,64.87,Card
101556,2026-02-15 15:20:08,Dine-In,274.0,14.0,7.0,36.0,VALENTINE,5.92,59.22,4.26,9.98,0.0,67.54,Card
101557,2026-02-23 19:32:11,Dine-In,579.0,22.0,6.0,14.0,FAMILY15,9.95,82.88,5.83,15.05,0.0,93.81,Card
101558,2026-02-19 14:25:01,Dine-In,,28.0,3.0,12.0,,0.0,93.22,7.46,15.81,0.0,116.49,Cash
101559,2026-02-20 12:28:18,Takeout,115.0,,,,,0.0,24.7,1.98,1.32,0.0,28.0,Card
101560,2026-02-02 14:30:33,Dine-In,55.0,33.0,3.0,3.0,,0.0,11.6,0.93,2.25,0.0,14.78,Card
101561,2026-02-07 19:36:19,Dine-In,734.0,28.0,2.0,18.0,,0.0,41.48,3.32,5.26,0.0,50.06,Card
101562,2026-02-05 15:38:57,Dine-In,,28.0,4.0,7.0,WELCOME10,7.61,76.11,5.48,15.05,0.0,89.03,Apple Pay
101563,2026-02-15 13:31:15,Dine-In,250.0,21.0,1.0,12.0,LUNCH5,5.0,49.16,3.53,7.56,0.0,55.25,Card
101564,2026-02-05 21:45:29,Takeout,247.0,,,,,0.0,38.29,3.06,0.0,0.0,41.35,Card
101565,2026-02-01 14:55:54,Takeout,636.0,,,,,0.0,154.13,12.33,0.0,0.0,166.46,Gift Card
101566,2026-02-06 13:52:33,Delivery,406.0,,,,,0.0,33.73,2.7,0.0,3.33,39.76,Card
101567,2026-02-08 14:53:14,Delivery,225.0,,,,,0.0,17.78,1.42,0.0,5.71,24.91,Card
101568,2026-02-13 09:31:14,Dine-In,,7.0,4.0,29.0,FAMILY15,2.63,21.91,1.54,2.5,0.0,23.32,Apple Pay
101569,2026-02-08 12:44:35,Takeout,164.0,,,,,0.0,76.43,6.11,0.0,0.0,82.54,Apple Pay
101570,2026-02-23 11:53:53,Takeout,,,,,FAMILY15,6.28,52.3,3.68,0.0,0.0,49.7,Card
101571,2026-02-28 16:31:38,Dine-In,,4.0,2.0,33.0,LUNCH5,5.0,108.67,8.29,15.94,0.0,127.9,Card
101572,2026-02-03 17:03:50,Dine-In,378.0,7.0,7.0,2.0,VALENTINE,7.65,76.5,5.51,13.53,0.0,87.89,Cash
101573,2026-02-14 18:30:33,Dine-In,,23.0,1.0,8.0,,0.0,17.64,1.41,3.87,0.0,22.92,Card
101574,2026-02-05 10:46:36,Takeout,154.0,,,,,0.0,144.02,11.52,0.0,0.0,155.54,Card
101575,2026-02-03 10:16:07,Delivery,,,,,WEEKEND7,0.0,27.68,2.21,0.0,5.12,35.01,Card
101576,2026-02-01 20:45:11,Dine-In,448.0,24.0,2.0,28.0,WELCOME10,7.15,71.52,5.15,11.73,0.0,81.25,Card
101577,2026-02-07 21:29:58,Delivery,,,,,LUNCH5,0.0,14.72,1.18,0.0,4.03,19.93,Card
101578,2026-02-08 13:20:29,Takeout,,,,,,0.0,23.76,1.9,1.22,0.0,26.88,Card
101579,2026-02-01 13:31:04,Delivery,,,,,,0.0,7.79,0.62,0.0,3.67,12.08,Card
101580,2026-02-10 13:26:56,Takeout,401.0,,,,FAMILY15,4.95,41.29,2.91,4.93,0.0,44.18,Card
101581,2026-02-22 12:40:12,Delivery,,,,,,0.0,58.78,4.7,0.0,5.78,69.26,Card
101582,2026-02-23 20:17:55,Takeout,,,,,WEEKEND7,7.0,50.49,3.48,0.0,0.0,46.97,Card
101583,2026-02-22 12:31:27,Dine-In,,21.0,4.0,1.0,,0.0,46.48,3.72,8.15,0.0,58.35,Card
101584,2026-02-08 08:31:41,Dine-In,467.0,2.0,3.0,24.0,FAMILY15,3.81,31.73,2.23,5.85,0.0,36.0,Card
101585,2026-02-28 20:30:21,Dine-In,,14.0,3.0,1.0,,0.0,73.59,5.89,11.18,0.0,90.66,Card
101586,2026-02-01 12:38:05,Delivery,486.0,,,,,0.0,40.92,3.27,0.0,3.06,47.25,Card
101587,2026-02-23 11:41:01,Delivery,,,,,WELCOME10,2.54,25.37,1.83,0.0,4.11,28.77,Card
101588,2026-02-16 20:35:09,Dine-In,,10.0,2.0,37.0,,0.0,107.57,8.61,18.04,0.0,134.22,Card
101589,2026-02-08 11:56:41,Dine-In,441.0,5.0,2.0,19.0,WEEKEND7,7.0,113.83,8.55,22.61,0.0,137.99,Card
101590,2026-02-07 18:47:39,Takeout,421.0,,,,,0.0,63.83,5.11,4.12,0.0,73.06,Card
101591,2026-02-21 18:27:31,Dine-In,318.0,1.0,2.0,35.0,FAMILY15,10.55,87.91,6.19,15.28,0.0,98.83,Gift Card
101592,2026-02-05 12:41:01,Dine-In,476.0,35.0,3.0,30.0,,0.0,53.14,4.25,8.82,0.0,66.21,Google Pay
101593,2026-02-20 17:06:41,Dine-In,588.0,28.0,2.0,1.0,FAMILY15,3.67,30.57,2.15,4.22,0.0,33.27,Card
101594,2026-02-08 13:43:49,Dine-In,161.0,29.0,4.0,7.0,,0.0,55.3,4.42,10.65,0.0,70.37,Card
101595,2026-02-15 15:36:02,Delivery,,,,,,0.0,32.32,2.59,0.0,5.74,40.65,Card
101596,2026-02-12 12:23:13,Dine-In,,33.0,3.0,28.0,LUNCH5,5.0,49.56,3.56,8.49,0.0,56.61,Apple Pay
101597,2026-02-13 11:21:33,Dine-In,,19.0,2.0,21.0,,0.0,30.04,2.4,4.77,0.0,37.21,Card
101598,2026-02-14 18:01:46,Dine-In,,13.0,3.0,35.0,,0.0,20.83,1.67,3.14,0.0,25.64,Card
101599,2026-02-27 17:21:57,Dine-In,460.0,8.0,2.0,25.0,,0.0,16.22,1.3,2.5,0.0,20.02,Apple Pay
101600,2026-02-05 13:16:50,Dine-In,183.0,30.0,3.0,4.0,,0.0,83.34,6.67,13.25,0.0,103.26,Card
101601,2026-02-19 12:16:11,Takeout,,,,,,0.0,113.92,9.11,15.06,0.0,138.09,Card
101602,2026-02-08 14:52:02,Takeout,292.0,,,,,0.0,31.93,2.55,3.9,0.0,38.38,Card
101603,2026-02-03 20:11:55,Dine-In,753.0,26.0,5.0,20.0,WEEKEND7,7.0,66.43,4.75,9.35,0.0,73.53,Cash
101604,2026-02-12 20:44:40,Dine-In,,26.0,1.0,8.0,,0.0,78.82,6.31,12.13,0.0,97.26,Google Pay
101605,2026-02-20 20:34:03,Delivery,,,,,,0.0,14.75,1.18,0.0,4.71,20.64,Card
101606,2026-02-21 22:35:34,Takeout,614.0,,,,,0.0,43.86,3.51,0.0,0.0,47.37,Card
101607,2026-02-22 20:30:55,Dine-In,,18.0,1.0,16.0,,0.0,34.8,2.78,7.48,0.0,45.06,Google Pay
101608,2026-02-20 19:25:56,Takeout,484.0,,,,LUNCH5,5.0,39.5,2.76,0.0,0.0,37.26,Card
101609,2026-02-17 15:18:18,Delivery,170.0,,,,,0.0,69.52,5.56,0.0,5.31,80.39,Gift Card
101610,2026-02-25 12:24:21,Takeout,587.0,,,,,0.0,47.37,3.79,0.0,0.0,51.16,Card
101611,2026-02-27 13:29:45,Delivery,,,,,,0.0,11.5,0.92,0.0,3.71,16.13,Google Pay
101612,2026-02-15 19:53:39,Dine-In,708.0,31.0,4.0,8.0,WEEKEND7,0.0,32.74,2.62,5.6,0.0,40.96,Card
101613,2026-02-08 16:35:32,Takeout,,,,,,0.0,119.41,9.55,0.0,0.0,128.96,Card
101614,2026-02-12 21:45:42,Delivery,,,,,WELCOME10,6.33,63.3,4.56,0.0,3.11,64.64,Card
101615,2026-02-28 19:16:41,Dine-In,680.0,34.0,2.0,13.0,,0.0,47.28,3.78,7.39,0.0,58.45,Gift Card
101616,2026-02-26 12:42:47,Takeout,361.0,,,,VALENTINE,0.6,5.98,0.43,0.0,0.0,5.81,Card
101617,2026-02-23 22:06:23,Takeout,,,,,,0.0,26.92,2.15,2.68,0.0,31.75,Apple Pay
101618,2026-02-25 18:51:27,Takeout,,,,,,0.0,19.13,1.53,2.12,0.0,22.78,Card
101619,2026-02-26 20:18:56,Dine-In,652.0,1.0,2.0,21.0,,0.0,12.93,1.03,1.83,0.0,15.79,Card
101620,2026-02-26 22:13:10,Takeout,590.0,,,,,0.0,54.07,4.33,6.99,0.0,65.39,Card
101621,2026-02-04 18:09:28,Dine-In,,13.0,2.0,20.0,,0.0,9.61,0.77,1.81,0.0,12.19,Gift Card
101622,2026-02-22 18:34:12,Takeout,589.0,,,,,0.0,55.38,4.43,0.0,0.0,59.81,Card
101623,2026-02-01 12:39:41,Dine-In,20.0,29.0,3.0,38.0,,0.0,35.66,2.85,5.92,0.0,44.43,Card
101624,2026-02-01 11:10:15,Dine-In,,1.0,1.0,12.0,,0.0,69.68,5.57,9.7,0.0,84.95,Card
101625,2026-02-19 16:19:05,Takeout,444.0,,,,LUNCH5,0.0,13.05,1.04,1.06,0.0,15.15,Card
101626,2026-02-01 14:06:53,Dine-In,474.0,22.0,2.0,1.0,,0.0,40.76,3.26,5.15,0.0,49.17,Card
101627,2026-02-19 11:49:55,Dine-In,,8.0,1.0,26.0,,0.0,22.97,1.84,3.81,0.0,28.62,Apple Pay
101628,2026-02-19 18:16:12,Dine-In,34.0,19.0,3.0,40.0,,0.0,33.5,2.68,5.66,0.0,41.84,Card
101629,2026-02-21 15:36:34,Dine-In,797.0,33.0,2.0,23.0,WELCOME10,5.71,57.09,4.11,6.5,0.0,61.99,Card
101630,2026-02-14 13:35:22,Dine-In,,13.0,5.0,14.0,,0.0,23.45,1.88,4.07,0.0,29.4,Google Pay
101631,2026-02-22 14:38:41,Delivery,,,,,,0.0,83.37,6.67,0.0,5.94,95.98,Card
101632,2026-02-07 20:32:06,Dine-In,,5.0,2.0,38.0,,0.0,37.2,2.98,7.76,0.0,47.94,Gift Card
101633,2026-02-21 22:39:43,Dine-In,22.0,35.0,4.0,28.0,,0.0,89.36,7.15,15.36,0.0,111.87,Gift Card
101634,2026-02-15 13:25:43,Dine-In,701.0,31.0,4.0,21.0,,0.0,82.18,6.57,13.71,0.0,102.46,Card
101635,2026-02-28 18:07:55,Dine-In,372.0,14.0,1.0,37.0,,0.0,10.86,0.87,1.59,0.0,13.32,Card
101636,2026-02-04 12:15:58,Takeout,,,,,,0.0,29.85,2.39,3.1,0.0,35.34,Card
101637,2026-02-07 18:38:54,Dine-In,798.0,26.0,2.0,24.0,WEEKEND7,7.0,113.92,8.55,15.19,0.0,130.66,Card
101638,2026-02-08 12:38:47,Dine-In,,23.0,3.0,37.0,,0.0,149.55,11.96,20.33,0.0,181.84,Card
101639,2026-02-11 13:21:12,Delivery,,,,,,0.0,16.33,1.31,0.0,4.51,22.15,Card
101640,2026-02-07 09:03:23,Dine-In,,9.0,2.0,10.0,SUPERBOWL,11.37,75.77,5.15,9.57,0.0,79.12,Google Pay
101641,2026-02-14 13:33:24,Delivery,714.0,,,,LUNCH5,5.0,48.22,3.46,0.0,5.9,52.58,Card
101642,2026-02-15 17:00:04,Takeout,,,,,,0.0,18.09,1.45,0.0,0.0,19.54,Card
101643,2026-02-08 11:10:40,Dine-In,174.0,25.0,2.0,35.0,,0.0,52.58,4.21,6.7,0.0,63.49,Google Pay
101644,2026-02-19 17:14:09,Dine-In,,10.0,3.0,25.0,,0.0,9.95,0.8,1.99,0.0,12.74,Cash
101645,2026-02-07 18:29:40,Dine-In,667.0,25.0,7.0,27.0,,0.0,65.77,5.26,13.71,0.0,84.74,Card
101646,2026-02-03 18:46:45,Dine-In,,16.0,2.0,2.0,WELCOME10,7.87,78.7,5.67,15.54,0.0,92.04,Apple Pay
101647,2026-02-07 17:59:14,Takeout,602.0,,,,,0.0,20.76,1.66,1.54,0.0,23.96,Card
101648,2026-02-28 18:00:24,Dine-In,569.0,17.0,2.0,3.0,,0.0,14.83,1.19,1.92,0.0,17.94,Google Pay
101649,2026-02-26 11:28:10,Delivery,709.0,,,,,0.0,36.69,2.94,0.0,5.35,44.98,Card
101650,2026-02-06 12:47:33,Dine-In,,6.0,3.0,40.0,LUNCH5,5.0,64.74,4.78,9.91,0.0,74.43,Card
101651,2026-02-06 13:51:14,Dine-In,557.0,11.0,4.0,5.0,,0.0,73.26,5.86,13.16,0.0,92.28,Card
101652,2026-02-25 19:19:55,Takeout,,,,,,0.0,19.68,1.57,0.0,0.0,21.25,Card
101653,2026-02-21 18:38:35,Dine-In,,14.0,6.0,23.0,WEEKEND7,7.0,35.48,2.28,3.52,0.0,34.28,Apple Pay
101654,2026-02-16 13:37:56,Delivery,747.0,,,,,0.0,65.28,5.22,0.0,4.9,75.4,Card
101655,2026-02-16 18:37:26,Dine-In,228.0,16.0,5.0,15.0,,0.0,90.93,7.27,15.35,0.0,113.55,Card
101656,2026-02-21 14:15:41,Dine-In,19.0,26.0,2.0,17.0,,0.0,58.02,4.64,7.51,0.0,70.17,Gift Card
101657,2026-02-03 17:26:47,Dine-In,,8.0,4.0,3.0,,0.0,46.58,3.73,9.71,0.0,60.02,Card
101658,2026-02-20 18:29:58,Dine-In,,19.0,4.0,28.0,FAMILY15,3.54,29.52,2.08,5.57,0.0,33.63,Gift Card
101659,2026-02-02 09:14:24,Takeout,292.0,,,,,0.0,47.73,3.82,3.43,0.0,54.98,Apple Pay
101660,2026-02-11 13:47:03,Dine-In,,2.0,4.0,23.0,,0.0,45.72,3.66,9.07,0.0,58.45,Card
101661,2026-02-15 12:31:20,Dine-In,727.0,34.0,3.0,20.0,,0.0,42.77,3.42,9.05,0.0,55.24,Card
101662,2026-02-02 12:42:11,Dine-In,71.0,23.0,3.0,18.0,WELCOME10,4.69,46.93,3.38,7.68,0.0,53.3,Google Pay
101663,2026-02-01 20:38:48,Delivery,600.0,,,,,0.0,36.77,2.94,0.0,4.15,43.86,Card
101664,2026-02-24 22:24:16,Dine-In,339.0,23.0,6.0,36.0,LUNCH5,5.0,62.35,4.59,11.63,0.0,73.57,Card
101665,2026-02-16 13:51:37,Delivery,123.0,,,,,0.0,15.34,1.23,0.0,3.71,20.28,Card
101666,2026-02-05 19:10:09,Dine-In,,12.0,4.0,35.0,,0.0,85.33,6.83,18.52,0.0,110.68,Card
101667,2026-02-26 19:05:14,Takeout,20.0,,,,,0.0,32.29,2.58,0.0,0.0,34.87,Apple Pay
101668,2026-02-16 18:23:47,Dine-In,,1.0,6.0,38.0,WEEKEND7,0.0,23.1,1.85,3.04,0.0,27.99,Card
101669,2026-02-15 19:12:19,Dine-In,,21.0,2.0,32.0,,0.0,27.35,2.19,3.91,0.0,33.45,Cash
101670,2026-02-06 20:33:39,Dine-In,416.0,3.0,4.0,7.0,,0.0,103.36,8.27,17.27,0.0,128.9,Card
101671,2026-02-20 12:31:28,Dine-In,547.0,14.0,1.0,14.0,,0.0,146.79,11.74,19.39,0.0,177.92,Apple Pay
101672,2026-02-09 13:53:59,Dine-In,199.0,20.0,1.0,7.0,,0.0,135.35,10.83,29.71,0.0,175.89,Card
101673,2026-02-11 14:33:33,Delivery,,,,,,0.0,67.84,5.43,0.0,5.34,78.61,Card
101674,2026-02-14 12:06:51,Dine-In,,14.0,3.0,13.0,,0.0,11.01,0.88,2.32,0.0,14.21,Cash
101675,2026-02-17 12:52:47,Delivery,7.0,,,,,0.0,30.52,2.44,0.0,5.17,38.13,Card
101676,2026-02-20 14:51:06,Dine-In,,15.0,3.0,9.0,,0.0,125.57,10.05,18.97,0.0,154.59,Google Pay
101677,2026-02-14 17:16:31,Dine-In,424.0,1.0,6.0,17.0,,0.0,60.11,4.81,11.03,0.0,75.95,Card
101678,2026-02-22 10:35:57,Dine-In,,12.0,4.0,34.0,WELCOME10,4.33,43.32,3.12,5.63,0.0,47.74,Gift Card
101679,2026-02-06 15:40:19,Delivery,696.0,,,,LUNCH5,5.0,32.38,2.19,0.0,3.47,33.04,Gift Card
101680,2026-02-23 14:35:01,Dine-In,39.0,18.0,8.0,18.0,,0.0,62.07,4.97,12.52,0.0,79.56,Card
101681,2026-02-28 14:04:30,Delivery,,,,,,0.0,30.62,2.45,0.0,5.26,38.33,Card
101682,2026-02-19 13:34:04,Takeout,583.0,,,,,0.0,81.44,6.52,0.0,0.0,87.96,Card
101683,2026-02-07 16:30:45,Dine-In,142.0,34.0,4.0,18.0,,0.0,89.57,7.17,19.58,0.0,116.32,Cash
101684,2026-02-06 13:47:58,Dine-In,,26.0,4.0,15.0,,0.0,54.01,4.32,6.97,0.0,65.3,Card
101685,2026-02-18 20:25:00,Dine-In,124.0,25.0,1.0,27.0,,0.0,45.34,3.63,6.26,0.0,55.23,Google Pay
101686,2026-02-02 21:23:28,Dine-In,534.0,21.0,2.0,10.0,WELCOME10,3.51,35.13,2.53,6.21,0.0,40.36,Apple Pay
101687,2026-02-04 18:33:27,Delivery,,,,,,0.0,28.12,2.25,0.0,5.4,35.77,Card
101688,2026-02-08 13:30:38,Dine-In,301.0,6.0,2.0,25.0,WEEKEND7,7.0,122.19,9.22,20.6,0.0,145.01,Card
101689,2026-02-01 19:43:43,Dine-In,,30.0,3.0,3.0,,0.0,34.67,2.77,4.64,0.0,42.08,Cash
101690,2026-02-04 18:12:15,Delivery,169.0,,,,,0.0,7.94,0.64,0.0,5.05,13.63,Card
101691,2026-02-28 11:41:17,Delivery,,,,,LUNCH5,5.0,74.1,5.53,0.0,5.55,80.18,Card
101692,2026-02-04 12:51:24,Takeout,,,,,LUNCH5,0.0,12.45,1.0,0.92,0.0,14.37,Card
101693,2026-02-14 14:31:38,Dine-In,,13.0,4.0,9.0,,0.0,25.57,2.05,5.58,0.0,33.2,Cash
101694,2026-02-01 18:19:59,Dine-In,,18.0,2.0,34.0,,0.0,36.21,2.9,7.12,0.0,46.23,Card
101695,2026-02-24 18:47:37,Dine-In,491.0,1.0,3.0,15.0,,0.0,49.94,4.0,8.28,0.0,62.22,Card
101696,2026-02-11 13:27:26,Dine-In,665.0,22.0,2.0,31.0,,0.0,21.44,1.72,2.59,0.0,25.75,Card
101697,2026-02-06 17:04:56,Dine-In,613.0,21.0,4.0,8.0,,0.0,73.57,5.89,10.1,0.0,89.56,Card
101698,2026-02-28 15:39:59,Delivery,,,,,,0.0,40.7,3.26,0.0,4.31,48.27,Card
101699,2026-02-15 11:51:48,Takeout,547.0,,,,,0.0,10.82,0.87,1.43,0.0,13.12,Card
101700,2026-02-08 18:15:25,Dine-In,464.0,18.0,1.0,21.0,,0.0,23.55,1.88,3.14,0.0,28.57,Card
101701,2026-02-11 10:34:41,Dine-In,,5.0,5.0,40.0,LUNCH5,5.0,40.12,2.81,5.46,0.0,43.39,Apple Pay
101702,2026-02-09 13:19:39,Dine-In,82.0,3.0,4.0,14.0,VALENTINE,3.61,36.09,2.6,5.97,0.0,41.05,Card
101703,2026-02-20 19:43:09,Dine-In,96.0,34.0,4.0,12.0,,0.0,16.04,1.28,3.38,0.0,20.7,Card
101704,2026-02-15 12:23:24,Dine-In,,12.0,5.0,24.0,,0.0,31.74,2.54,4.01,0.0,38.29,Card
101705,2026-02-25 16:15:42,Dine-In,144.0,27.0,2.0,28.0,WEEKEND7,7.0,53.41,3.71,7.68,0.0,57.8,Card
101706,2026-02-08 18:42:04,Delivery,,,,,LUNCH5,5.0,32.89,2.23,0.0,3.78,33.9,Card
101707,2026-02-18 21:27:08,Delivery,433.0,,,,LUNCH5,5.0,39.6,2.77,0.0,5.31,42.68,Card
101708,2026-02-08 11:35:23,Takeout,142.0,,,,,0.0,48.71,3.9,0.0,0.0,52.61,Card
101709,2026-02-28 19:21:49,Takeout,451.0,,,,LUNCH5,5.0,34.8,2.38,0.0,0.0,32.18,Card
101710,2026-02-24 11:40:43,Dine-In,,11.0,4.0,14.0,,0.0,36.98,2.96,5.14,0.0,45.08,Card
101711,2026-02-01 19:31:40,Takeout,191.0,,,,,0.0,80.58,6.45,0.0,0.0,87.03,Card
101712,2026-02-21 15:44:14,Delivery,,,,,,0.0,69.31,5.54,0.0,4.58,79.43,Card
101713,2026-02-25 21:00:43,Delivery,185.0,,,,,0.0,92.1,7.37,0.0,5.56,105.03,Card
101714,2026-02-08 19:14:53,Dine-In,430.0,19.0,2.0,21.0,,0.0,53.33,4.27,6.57,0.0,64.17,Card
101715,2026-02-14 20:12:42,Delivery,410.0,,,,WEEKEND7,7.0,39.54,2.6,0.0,3.56,38.7,Card
